Bait gene/protein	Hit gene/protein	Bait Standard Name	Hit Standard Name	Experimental System	Source	PubMed ID
YFL005W	YER136W	SEC4	GDI1	Synthetic Lethality	Finger FP et al	11063675
YFL005W	YPR017C	SEC4	DSS4	Synthetic Lethality	Finger FP et al	11063675
YDR166C	YER136W	SEC5	GDI1	Synthetic Lethality	Finger FP et al	11063675
YIL068C	YER136W	SEC6	GDI1	Synthetic Lethality	Finger FP et al	11063675
YPR055W	YER136W	SEC8	GDI1	Synthetic Lethality	Finger FP et al	11063675
YPR055W	YPR017C	SEC8	DSS4	Synthetic Lethality	Finger FP et al	11063675
YGR009C	YPR017C	SEC9	DSS4	Synthetic Lethality	Finger FP et al	11063675
YLR166C	YER136W	SEC10	GDI1	Synthetic Lethality	Finger FP et al	11063675
YGL233W	YPR017C	SEC15	DSS4	Synthetic Lethality	Finger FP et al	11063675
YMR079W	YGL233W	SEC14	SEC15	Synthetic Lethality	Finger FP et al	11063675
YDR164C	YFL038C	SEC1	YPT1	Synthetic Lethality	Finger FP et al	11063675
YNL272C	YFL038C	SEC2	YPT1	Synthetic Lethality	Finger FP et al	11063675
YER008C	YFL038C	SEC3	YPT1	Synthetic Lethality	Finger FP et al	11063675
YFL005W	YFL038C	SEC4	YPT1	Synthetic Lethality	Finger FP et al	11063675
YDR166C	YFL038C	SEC5	YPT1	Synthetic Lethality	Finger FP et al	11063675
YIL068C	YFL038C	SEC6	YPT1	Synthetic Lethality	Finger FP et al	11063675
YPR055W	YFL038C	SEC8	YPT1	Synthetic Lethality	Finger FP et al	11063675
YGR009C	YFL038C	SEC9	YPT1	Synthetic Lethality	Finger FP et al	11063675
YLR166C	YFL038C	SEC10	YPT1	Synthetic Lethality	Finger FP et al	11063675
YGL233W	YFL038C	SEC15	YPT1	Synthetic Lethality	Finger FP et al	11063675
YNL272C	YOR326W	SEC2	MYO2	Synthetic Lethality	Finger FP et al	11063675
YNL272C	YHR107C	SEC2	CDC12	Synthetic Lethality	Finger FP et al	11063675
YER008C	YOR326W	SEC3	MYO2	Synthetic Lethality	Finger FP et al	11063675
YER008C	YBR160W	SEC3	CDC28	Synthetic Lethality	Finger FP et al	11063675
YER008C	YLR229C	SEC3	CDC42	Synthetic Lethality	Finger FP et al	11063675
YFL005W	YOR326W	SEC4	MYO2	Synthetic Lethality	Finger FP et al	11063675
YFL005W	YLR229C	SEC4	CDC42	Synthetic Lethality	Finger FP et al	11063675
YDR166C	YOR326W	SEC5	MYO2	Synthetic Lethality	Finger FP et al	11063675
YDR166C	YLR229C	SEC5	CDC42	Synthetic Lethality	Finger FP et al	11063675
YPR055W	YOR326W	SEC8	MYO2	Synthetic Lethality	Finger FP et al	11063675
YPR055W	YLR229C	SEC8	CDC42	Synthetic Lethality	Finger FP et al	11063675
YGR009C	YOR326W	SEC9	MYO2	Synthetic Lethality	Finger FP et al	11063675
YGR009C	YHR107C	SEC9	CDC12	Synthetic Lethality	Finger FP et al	11063675
YGR009C	YLR229C	SEC9	CDC42	Synthetic Lethality	Finger FP et al	11063675
YLR166C	YOR326W	SEC10	MYO2	Synthetic Lethality	Finger FP et al	11063675
YLR166C	YLR229C	SEC10	CDC42	Synthetic Lethality	Finger FP et al	11063675
YGL233W	YOR326W	SEC15	MYO2	Synthetic Lethality	Finger FP et al	11063675
YGL233W	YAL041W	SEC15	CDC24	Synthetic Lethality	Finger FP et al	11063675
YGL233W	YLR229C	SEC15	CDC42	Synthetic Lethality	Finger FP et al	11063675
YOR326W	YAL029C	MYO2	MYO4	Phenotypic Enhancement	Boldogh IR et al	15215313
YNL079C	YIL138C	TPM1	TPM2	Phenotypic Enhancement	Boldogh IR et al	15215313
YNL304W	YOL009C	YPT11	MDM12	Synthetic Growth Defect	Boldogh IR et al	15215313
YKR001C	YBL007C	VPS1	SLA1	Synthetic Lethality	Yu X et al	15265985
YLR210W	YHR129C	CLB4	ARP1	Synthetic Growth Defect	Maekawa H et al	15256500
YFL039C	YMR032W	ACT1	HOF1	Phenotypic Suppression	Norden C et al	15228528
YMR032W	YAR019C	HOF1	CDC15	Phenotypic Enhancement	Norden C et al	15228528
YKL042W	YDL028C	SPC42	MPS1	Synthetic Growth Defect	Jaspersen SL et al	15296722
YDR419W	YOR346W	RAD30	REV1	Phenotypic Enhancement	Zhao B et al	15284331
YDR419W	YPL167C	RAD30	REV3	Phenotypic Enhancement	Zhao B et al	15284331
YKL213C	YBR138C	DOA1	HDR1	Phenotypic Enhancement	Huyer G et al	15252059
YIL115C	YOR046C	NUP159	DBP5	Dosage Rescue	Rollenhagen C et al	15143180
YLR399C	YDL070W	BDF1	BDF2	Synthetic Growth Defect	Sawa C et al	15143168
YKL058W	YDR392W	TOA2	SPT3	Synthetic Growth Defect	Warfield L et al	15132995
YKL058W	YLR055C	TOA2	SPT8	Synthetic Growth Defect	Warfield L et al	15132995
YGL130W	YDL140C	CEG1	RPO21	Synthetic Lethality	Kim HJ et al	15226422
YML032C	YFL008W	RAD52	SMC1	Phenotypic Enhancement	Schar P et al	15280507
YOR005C	YGL163C	DNL4	RAD54	Phenotypic Enhancement	Schar P et al	15280507
YOR005C	YFL008W	DNL4	SMC1	Phenotypic Suppression	Schar P et al	15280507
YJL092W	YER095W	HPR5	RAD51	Synthetic Lethality	Soustelle C et al	15169880
YJL092W	YPL020C	HPR5	ULP1	Synthetic Lethality	Soustelle C et al	15169880
YPL020C	YJL092W	ULP1	HPR5	Synthetic Lethality	Soustelle C et al	15169880
YPL020C	YER095W	ULP1	RAD51	Synthetic Lethality	Soustelle C et al	15169880
YPL020C	YML032C	ULP1	RAD52	Synthetic Lethality	Soustelle C et al	15169880
YPL020C	YGL163C	ULP1	RAD54	Synthetic Lethality	Soustelle C et al	15169880
YPL020C	YDR076W	ULP1	RAD55	Synthetic Lethality	Soustelle C et al	15169880
YPL020C	YNL250W	ULP1	RAD50	Synthetic Lethality	Soustelle C et al	15169880
YPL020C	YMR224C	ULP1	MRE11	Synthetic Lethality	Soustelle C et al	15169880
YPL020C	YMR284W	ULP1	YKU70	Synthetic Lethality	Soustelle C et al	15169880
YPL020C	YKL113C	ULP1	RAD27	Synthetic Lethality	Soustelle C et al	15169880
YCR066W	YPL020C	RAD18	ULP1	Synthetic Rescue	Soustelle C et al	15169880
YBL088C	YER095W	TEL1	RAD51	Phenotypic Enhancement	Pennaneach V et al	15133512
YBL088C	YDR076W	TEL1	RAD55	Phenotypic Enhancement	Pennaneach V et al	15133512
YBL088C	YDL059C	TEL1	RAD59	Phenotypic Enhancement	Pennaneach V et al	15133512
YER095W	YBR136W	RAD51	MEC1	Phenotypic Enhancement	Pennaneach V et al	15133512
YDL059C	YBR136W	RAD59	MEC1	Phenotypic Enhancement	Pennaneach V et al	15133512
YDL059C	YML058W	RAD59	SML1	Phenotypic Enhancement	Pennaneach V et al	15133512
YER095W	YML058W	RAD51	SML1	Phenotypic Enhancement	Pennaneach V et al	15133512
YGL183C	YBR136W	MND1	MEC1	Phenotypic Suppression	Zierhut C et al	15120066
YGL183C	YBR186W	MND1	PCH2	Phenotypic Suppression	Zierhut C et al	15120066
YGL183C	YLR263W	MND1	RED1	Phenotypic Suppression	Zierhut C et al	15120066
YGL183C	YIL072W	MND1	HOP1	Phenotypic Suppression	Zierhut C et al	15120066
YGL183C	YPR007C	MND1	REC8	Phenotypic Suppression	Zierhut C et al	15120066
YLR229C	YDR507C	CDC42	GIN4	Phenotypic Enhancement	Gladfelter AS et al	15302817
YLR229C	YNL298W	CDC42	CLA4	Phenotypic Enhancement	Gladfelter AS et al	15302817
YER118C	YGR014W	SHO1	MSB2	Phenotypic Suppression	Cullen PJ et al	15256499
YER118C	YHL007C	SHO1	STE20	Phenotypic Suppression	Cullen PJ et al	15256499
YGR014W	YHL007C	MSB2	STE20	Phenotypic Suppression	Cullen PJ et al	15256499
YGR014W	YGR040W	MSB2	KSS1	Phenotypic Suppression	Cullen PJ et al	15256499
YGR014W	YHR084W	MSB2	STE12	Phenotypic Suppression	Cullen PJ et al	15256499
YLR229C	YKR090W	CDC42	PXL1	Dosage Rescue	Gao XD et al	15215315
YPR165W	YKR090W	RHO1	PXL1	Dosage Lethality	Gao XD et al	15215315
YBR143C	YGL106W	SUP45	MLC1	Dosage Rescue	Valouev IA et al	15228544
YOR326W	YLR190W	MYO2	MMR1	Dosage Rescue	Itoh T et al	15201867
YNL304W	YLR190W	YPT11	MMR1	Synthetic Lethality	Itoh T et al	15201867
YMR277W	YMR273C	FCP1	ZDS1	Dosage Rescue	Pierstorff E et al	15133655
YMR277W	YJR060W	FCP1	CBF1	Synthetic Growth Defect	Pierstorff E et al	15133655
YMR277W	YMR168C	FCP1	CEP3	Synthetic Growth Defect	Pierstorff E et al	15133655
YOR083W	YAL040C	WHI5	CLN3	Synthetic Rescue	de Bruin RA et al	15210110
YOR083W	YER167W	WHI5	BCK2	Synthetic Rescue	de Bruin RA et al	15210110
YBR114W	YEL037C	RAD16	RAD23	Phenotypic Enhancement	Ramsey KL et al	15226437
YGL058W	YEL037C	RAD6	RAD23	Phenotypic Enhancement	Ramsey KL et al	15226437
YDL064W	YEL037C	UBC9	RAD23	Phenotypic Enhancement	Ramsey KL et al	15226437
YDR092W	YEL037C	UBC13	RAD23	Phenotypic Enhancement	Ramsey KL et al	15226437
YIL150C	YLR103C	MCM10	CDC45	Dosage Rescue	Sawyer SL et al	15201046
YHR118C	YJL194W	ORC6	CDC6	Synthetic Growth Defect	Wilmes GM et al	15105375
YDL047W	YOR054C	SIT4	VHS3	Dosage Rescue	Ruiz A et al	15192104
YHR030C	YOR054C	SLT2	VHS3	Phenotypic Enhancement	Ruiz A et al	15192104
YKR072C	YOR054C	SIS2	VHS3	Synthetic Lethality	Ruiz A et al	15192104
YDL047W	YIL153W	SIT4	RRD1	Phenotypic Enhancement	Douville J et al	15150670
YNL216W	YNL199C	RAP1	GCR2	Synthetic Growth Defect	Mizuno T et al	15300680
YNL107W	YLR399C	YAF9	BDF1	Dosage Rescue	Bianchi MM et al	15255905
YNL107W	YFL021W	YAF9	GAT1	Dosage Rescue	Bianchi MM et al	15255905
YLR181C	YCR032W	VTA1	BPH1	Dosage Rescue	Shiflett SL et al	15296494
YCR032W	YML097C	BPH1	VPS9	Dosage Rescue	Shiflett SL et al	15296494
YCR032W	YAR050W	BPH1	FLO1	Dosage Rescue	Shiflett SL et al	15296494
YCR032W	YAL063C	BPH1	FLO9	Dosage Rescue	Shiflett SL et al	15296494
YCR032W	YPL069C	BPH1	BTS1	Dosage Rescue	Shiflett SL et al	15296494
YCR032W	YGR179C	BPH1	OKP1	Dosage Rescue	Shiflett SL et al	15296494
YNL298W	YHR115C	CLA4	DMA1	Synthetic Lethality	Fraschini R et al	15146058
YNL298W	YNL116W	CLA4	DMA2	Synthetic Lethality	Fraschini R et al	15146058
YER016W	YHR115C	BIM1	DMA1	Synthetic Lethality	Fraschini R et al	15146058
YER016W	YNL116W	BIM1	DMA2	Synthetic Lethality	Fraschini R et al	15146058
YNL271C	YHR115C	BNI1	DMA1	Synthetic Lethality	Fraschini R et al	15146058
YNL271C	YNL116W	BNI1	DMA2	Synthetic Lethality	Fraschini R et al	15146058
YKR054C	YHR115C	DYN1	DMA1	Synthetic Lethality	Fraschini R et al	15146058
YKR054C	YNL116W	DYN1	DMA2	Synthetic Lethality	Fraschini R et al	15146058
YMR055C	YNL116W	BUB2	DMA2	Dosage Lethality	Fraschini R et al	15146058
YJL030W	YNL116W	MAD2	DMA2	Dosage Lethality	Fraschini R et al	15146058
YMR001C	YNL116W	CDC5	DMA2	Dosage Lethality	Fraschini R et al	15146058
YNL298W	YNL116W	CLA4	DMA2	Dosage Lethality	Fraschini R et al	15146058
YML064C	YNL116W	TEM1	DMA2	Dosage Lethality	Fraschini R et al	15146058
YNL116W	YML064C	DMA2	TEM1	Dosage Rescue	Fraschini R et al	15146058
YPR052C	YOR198C	NHP6A	BFR1	Dosage Rescue	Eriksson P et al	15226442
YBR089C-A	YOR198C	NHP6B	BFR1	Dosage Rescue	Eriksson P et al	15226442
YPR052C	YDR392W	NHP6A	SPT3	Synthetic Rescue	Eriksson P et al	15226442
YBR089C-A	YDR392W	NHP6B	SPT3	Synthetic Rescue	Eriksson P et al	15226442
YHR200W	YEL037C	RPN10	RAD23	Phenotypic Enhancement	Elsasser S et al	15117949
YHR200W	YMR276W	RPN10	DSK2	Phenotypic Enhancement	Elsasser S et al	15117949
YHR191C	YPL008W	CTF8	CHL1	Dosage Rescue	Petronczki M et al	15226378
YER106W	YHR191C	MAM1	CTF8	Phenotypic Suppression	Petronczki M et al	15226378
YER106W	YPL008W	MAM1	CHL1	Phenotypic Suppression	Petronczki M et al	15226378
YER106W	YPR135W	MAM1	CTF4	Phenotypic Suppression	Petronczki M et al	15226378
YOR098C	YJL061W	NUP1	NUP82	Synthetic Lethality	Belanger KD et al	15294903
YJL061W	YDR335W	NUP82	MSN5	Synthetic Lethality	Belanger KD et al	15294903
YOR324C	YAL028W	FRT1	FRT2	Synthetic Growth Defect	Heath VL et al	15189990
YHL003C	YBR183W	LAG1	YPC1	Dosage Rescue	Jiang JC et al	15236759
YHL003C	YPL087W	LAG1	YDC1	Dosage Rescue	Jiang JC et al	15236759
YNL297C	YIL048W	MON2	NEO1	Dosage Rescue	Wicky S et al	15314152
YBR164C	YIL048W	ARL1	NEO1	Synthetic Lethality	Wicky S et al	15314152
YJR110W	YNL106C	YMR1	INP52	Synthetic Lethality	Parrish WR et al	15169871
YLR220W	YJL133W	CCC1	MRS3	Dosage Rescue	Li L et al	15161905
YLR220W	YKR052C	CCC1	MRS4	Dosage Rescue	Li L et al	15161905
YDR159W	YOR257W	SAC3	CDC31	Dosage Rescue	Fischer T et al	15311284
YBR164C	YBR131W	ARL1	CCZ1	Synthetic Growth Defect	Love SL et al	15184059
YPR054W	YGR056W	SMK1	RSC1	Phenotypic Suppression	Bungard D et al	15302824
YPR054W	YLR357W	SMK1	RSC2	Phenotypic Suppression	Bungard D et al	15302824
YKL203C	YIL002C	TOR2	INP51	Synthetic Rescue	Morales-Johansson H et al	15265867
YOR008C	YIL002C	SLG1	INP51	Synthetic Rescue	Morales-Johansson H et al	15265867
YLR371W	YIL002C	ROM2	INP51	Synthetic Rescue	Morales-Johansson H et al	15265867
YDR389W	YIL002C	SAC7	INP51	Synthetic Growth Defect	Morales-Johansson H et al	15265867
YOR083W	YAL040C	WHI5	CLN3	Synthetic Rescue	Costanzo M et al	15210111
YOR083W	YER167W	WHI5	BCK2	Synthetic Rescue	Costanzo M et al	15210111
YLR221C	YKL014C	RSA3	URB1	Synthetic Lethality	Rosado IV et al	15208443
YDR082W	YBL035C	STN1	POL12	Synthetic Lethality	Grossi S et al	15132993
YPL057C	YMR251W-A	SUR1	HOR7	Phenotypic Suppression	Lisman Q et al	15208314
YBR161W	YMR251W-A	CSH1	HOR7	Phenotypic Suppression	Lisman Q et al	15208314
YCR092C	YDR097C	MSH3	MSH6	Phenotypic Enhancement	Drotschmann K et al	15177182
YOR368W	YCL061C	RAD17	MRC1	Phenotypic Enhancement	Pike BL et al	15271990
YOR368W	YDR217C	RAD17	RAD9	Phenotypic Enhancement	Pike BL et al	15271990
YPL153C	YOR368W	RAD53	RAD17	Synthetic Growth Defect	Pike BL et al	15271990
YPL153C	YPL194W	RAD53	DDC1	Synthetic Growth Defect	Pike BL et al	15271990
YOR368W	YCL061C	RAD17	MRC1	Synthetic Growth Defect	Pike BL et al	15271990
YAL024C	YMR055C	LTE1	BUB2	Synthetic Rescue	Jensen S et al	15197338
YAL024C	YFR028C	LTE1	CDC14	Dosage Rescue	Jensen S et al	15197338
YAR019C	YHR152W	CDC15	SPO12	Phenotypic Enhancement	D'Amours D et al	15137939
YAR019C	YGR230W	CDC15	BNS1	Phenotypic Enhancement	D'Amours D et al	15137939
YFR028C	YGL086W	CDC14	MAD1	Phenotypic Enhancement	D'Amours D et al	15137939
YFR028C	YDR113C	CDC14	PDS1	Phenotypic Enhancement	D'Amours D et al	15137939
YFR028C	YDL003W	CDC14	MCD1	Synthetic Rescue	D'Amours D et al	15137939
YAR019C	YGL086W	CDC15	MAD1	Phenotypic Enhancement	D'Amours D et al	15137939
YAR019C	YIL031W	CDC15	ULP2	Phenotypic Enhancement	D'Amours D et al	15137939
YAR019C	YGR098C	CDC15	ESP1	Phenotypic Suppression	Ross KE et al	15130497
YBL030C	YBR085W	PET9	AAC3	Dosage Rescue	Chen XJ	15238515
YBL030C	YNL083W	PET9	SAL1	Dosage Rescue	Chen XJ	15238515
YEL037C	YMR276W	RAD23	DSK2	Phenotypic Enhancement	Medicherla B et al	15167887
YKR086W	YHR165C	PRP16	PRP8	Synthetic Rescue	Query CC et al	15125837
YNL102W	YNL262W	POL1	POL2	Phenotypic Enhancement	Pavlov YI et al	15163346
YNL102W	YDL102W	POL1	CDC2	Phenotypic Enhancement	Pavlov YI et al	15163346
YNL262W	YDL102W	POL2	CDC2	Phenotypic Enhancement	Pavlov YI et al	15163346
YDR443C	YNL098C	SSN2	RAS2	Dosage Rescue	Chang YW et al	15225552
YPL042C	YNL098C	SSN3	RAS2	Dosage Rescue	Chang YW et al	15225552
YNL025C	YNL098C	SSN8	RAS2	Dosage Rescue	Chang YW et al	15225552
YLR182W	YOR083W	SWI6	WHI5	Synthetic Growth Defect	Costanzo M et al	15210111
YJR076C	YJL187C	CDC11	SWE1	Phenotypic Suppression	Longtine MS et al	10805747
YJR076C	YMR036C	CDC11	MIH1	Phenotypic Enhancement	Longtine MS et al	10805747
YDL003W	YJL030W	MCD1	MAD2	Phenotypic Suppression	Severin F et al	11724813
YOR212W	YCL032W	STE4	STE50	Phenotypic Suppression	Rad MR et al	1494345
YGL213C	YML032C	SKI8	RAD52	Synthetic Rescue	Gardiner JM et al	9258672
YGL003C	YJL187C	CDH1	SWE1	Dosage Rescue	Ross KE et al	14573464
YDR113C	YJL187C	PDS1	SWE1	Dosage Rescue	Ross KE et al	14573464
Q0275	YGR222W	COX3	PET54	Dosage Rescue	Wiesenberger G et al	7539105
YNL238W	YLR120C	KEX2	YPS1	Dosage Rescue	Oluwatosin YE et al	9488470
YIL154C	YGL035C	IMP2	MIG1	Synthetic Rescue	Alberti A et al	14558142
YIL154C	YDR043C	IMP2	NRG1	Synthetic Rescue	Alberti A et al	14558142
YMR052W	YPL256C	FAR3	CLN2	Phenotypic Enhancement	Horecka J et al	8913737
YMR052W	YJL157C	FAR3	FAR1	Phenotypic Enhancement	Horecka J et al	8913737
YPL022W	YER142C	RAD1	MAG1	Phenotypic Enhancement	Xiao W et al	9506896
YPL022W	YKL114C	RAD1	APN1	Phenotypic Enhancement	Xiao W et al	9506896
YHR081W	YGR276C	LRP1	RNH70	Synthetic Lethality	Peng WT et al	12837249
YHR081W	YNL072W	LRP1	RNH201	Synthetic Lethality	Peng WT et al	12837249
YGL049C	YOL139C	TIF4632	CDC33	Dosage Rescue	Neff CL et al	10409745
YER155C	YNL180C	BEM2	RHO5	Phenotypic Suppression	Schmitz HP et al	12118069
YER095W	YPL022W	RAD51	RAD1	Phenotypic Enhancement	Spell RM et al	14704162
YBR058C-A	YDR062W	TSC3	LCB2	Synthetic Rescue	Monaghan E et al	12185836
YML065W	YJL194W	ORC1	CDC6	Phenotypic Suppression	Klemm RD et al	11459976
YKR024C	YNR038W	DBP7	DBP6	Synthetic Growth Defect	Daugeron MC et al	9582098
YBR160W	YKL101W	CDC28	HSL1	Phenotypic Enhancement	Tanaka S et al	9077450
YMR052W	YAL040C	FAR3	CLN3	Synthetic Lethality	Horecka J et al	8913737
YBR088C	YDR217C	POL30	RAD9	Phenotypic Enhancement	Amin NS et al	8889514
YFR052W	YIL075C	RPN12	RPN2	Synthetic Lethality	Yokota K et al	8816993
YFL009W	YDR328C	CDC4	SKP1	Phenotypic Suppression	Bai C et al	8706131
YHR005C	YKL178C	GPA1	STE3	Dosage Rescue	Hirsch JP et al	8307334
YCR040W	YKL178C	MATALPHA1	STE3	Dosage Rescue	Hirsch JP et al	8307334
YOR360C	YJL095W	PDE2	BCK1	Synthetic Growth Defect	Costigan C et al	8190082
YIL147C	YBL056W	SLN1	PTC3	Dosage Rescue	Maeda T et al	8183345
YIL147C	YOR208W	SLN1	PTP2	Dosage Rescue	Maeda T et al	8183345
YIL147C	YDL006W	SLN1	PTC1	Dosage Rescue	Maeda T et al	8183345
YER153C	Q0275	PET122	COX3	Dosage Rescue	Wiesenberger G et al	7539105
YOR212W	YJR086W	STE4	STE18	Phenotypic Enhancement	Cole GM et al	2105453
YGR246C	YER148W	BRF1	SPT15	Dosage Rescue	Colbert T et al	1398071
YLR071C	YGL035C	RGR1	MIG1	Phenotypic Enhancement	Wang X et al	15514050
YLR071C	YGL209W	RGR1	MIG2	Phenotypic Enhancement	Wang X et al	15514050
YNL236W	YGL035C	SIN4	MIG1	Phenotypic Enhancement	Wang X et al	15514050
YKL126W	YBL105C	YPK1	PKC1	Dosage Rescue	Roelants FM et al	15470109
YOL148C	YHR041C	SPT20	SRB2	Phenotypic Enhancement	Cheng JX et al	15380071
YHR041C	YOL148C	SRB2	SPT20	Phenotypic Enhancement	Cheng JX et al	15380071
YHR041C	YMR236W	SRB2	TAF9	Phenotypic Enhancement	Cheng JX et al	15380071
YHR041C	YDR167W	SRB2	TAF10	Phenotypic Enhancement	Cheng JX et al	15380071
YHR041C	YDR392W	SRB2	SPT3	Phenotypic Enhancement	Cheng JX et al	15380071
YER022W	YMR236W	SRB4	TAF9	Phenotypic Enhancement	Cheng JX et al	15380071
YER022W	YDR167W	SRB4	TAF10	Phenotypic Enhancement	Cheng JX et al	15380071
YER022W	YOL148C	SRB4	SPT20	Phenotypic Enhancement	Cheng JX et al	15380071
YER022W	YDR392W	SRB4	SPT3	Phenotypic Enhancement	Cheng JX et al	15380071
YER027C	YDR422C	GAL83	SIP1	Phenotypic Enhancement	Hedbacker K et al	15340085
YER027C	YGL208W	GAL83	SIP2	Phenotypic Enhancement	Hedbacker K et al	15340085
YKL048C	YDR422C	ELM1	SIP1	Synthetic Growth Defect	Hedbacker K et al	15340085
YKL048C	YGL208W	ELM1	SIP2	Synthetic Growth Defect	Hedbacker K et al	15340085
YER129W	YDR422C	PAK1	SIP1	Synthetic Growth Defect	Hedbacker K et al	15340085
YER129W	YGL208W	PAK1	SIP2	Synthetic Growth Defect	Hedbacker K et al	15340085
YER129W	YER027C	PAK1	GAL83	Synthetic Growth Defect	Hedbacker K et al	15340085
YKL048C	YER027C	ELM1	GAL83	Synthetic Growth Defect	Hedbacker K et al	15340085
YER129W	YKL048C	PAK1	ELM1	Synthetic Growth Defect	Hedbacker K et al	15340085
YIR006C	YIL095W	PAN1	PRK1	Phenotypic Suppression	B Miliaras N et al	15522098
YIR006C	YNL084C	PAN1	END3	Phenotypic Suppression	B Miliaras N et al	15522098
YLR319C	YPL269W	BUD6	KAR9	Phenotypic Enhancement	Huisman SM et al	15492045
YLR319C	YKR054C	BUD6	DYN1	Phenotypic Enhancement	Huisman SM et al	15492045
YPL269W	YFL037W	KAR9	TUB2	Phenotypic Suppression	Huisman SM et al	15492045
YOR008C	YLR332W	SLG1	MID2	Phenotypic Enhancement	Gualtieri T et al	15484288
YMR307W	YOR008C	GAS1	SLG1	Synthetic Lethality	Gualtieri T et al	15484288
YMR307W	YLR332W	GAS1	MID2	Synthetic Lethality	Gualtieri T et al	15484288
YNL271C	YNL298W	BNI1	CLA4	Synthetic Lethality	Kadota J et al	15371547
YNL271C	YNL298W	BNI1	CLA4	Phenotypic Enhancement	Kadota J et al	15371547
YNL298W	YNL271C	CLA4	BNI1	Phenotypic Enhancement	Kadota J et al	15371547
YNL271C	YAR019C	BNI1	CDC15	Phenotypic Enhancement	Kadota J et al	15371547
YNL298W	YLR319C	CLA4	BUD6	Phenotypic Enhancement	Kadota J et al	15371547
YNL298W	YLL021W	CLA4	SPA2	Phenotypic Enhancement	Kadota J et al	15371547
YNL298W	YER149C	CLA4	PEA2	Phenotypic Enhancement	Kadota J et al	15371547
YNL298W	YOR326W	CLA4	MYO2	Phenotypic Enhancement	Kadota J et al	15371547
YNL298W	YDL029W	CLA4	ARP2	Phenotypic Enhancement	Kadota J et al	15371547
YNL298W	YIL159W	CLA4	BNR1	Phenotypic Enhancement	Kadota J et al	15371547
YNL298W	YNL079C	CLA4	TPM1	Phenotypic Enhancement	Kadota J et al	15371547
YNL298W	YIL138C	CLA4	TPM2	Phenotypic Enhancement	Kadota J et al	15371547
YNL298W	YKL129C	CLA4	MYO3	Phenotypic Enhancement	Kadota J et al	15371547
YNL298W	YMR109W	CLA4	MYO5	Phenotypic Enhancement	Kadota J et al	15371547
YNL271C	YCR002C	BNI1	CDC10	Phenotypic Enhancement	Pruyne D et al	15371545
YNL271C	YIL159W	BNI1	BNR1	Phenotypic Enhancement	Pruyne D et al	15371545
YNL079C	YIL138C	TPM1	TPM2	Phenotypic Enhancement	Pruyne D et al	15371545
YAL040C	YJL157C	CLN3	FAR1	Phenotypic Enhancement	Alberghina L et al	15520229
YAL040C	YLR079W	CLN3	SIC1	Phenotypic Enhancement	Alberghina L et al	15520229
YAL040C	YPL256C	CLN3	CLN2	Phenotypic Enhancement	Queralt E et al	15454532
YER111C	YPL256C	SWI4	CLN2	Dosage Rescue	Queralt E et al	15454532
YLR182W	YPL256C	SWI6	CLN2	Dosage Rescue	Queralt E et al	15454532
YLR229C	YPL256C	CDC42	CLN2	Synthetic Growth Defect	Queralt E et al	15454532
YBR272C	YPL022W	HSM3	RAD1	Phenotypic Enhancement	Fedorova IV et al	15450405
YBR272C	YGR258C	HSM3	RAD2	Phenotypic Enhancement	Fedorova IV et al	15450405
YBR272C	YMR201C	HSM3	RAD14	Phenotypic Enhancement	Fedorova IV et al	15450405
YBR088C	YBR272C	POL30	HSM3	Phenotypic Suppression	Fedorova IV et al	15450405
YNL262W	YBR272C	POL2	HSM3	Phenotypic Suppression	Fedorova IV et al	15450405
YNL082W	YBR272C	PMS1	HSM3	Phenotypic Suppression	Fedorova IV et al	15450405
YPL167C	YBR272C	REV3	HSM3	Phenotypic Suppression	Fedorova IV et al	15450405
YOR290C	YPR052C	SNF2	NHP6A	Synthetic Lethality	Biswas D et al	15340090
YOR290C	YBR089C-A	SNF2	NHP6B	Synthetic Lethality	Biswas D et al	15340090
YOR290C	YER148W	SNF2	SPT15	Synthetic Lethality	Biswas D et al	15340090
YOR290C	YOR194C	SNF2	TOA1	Dosage Rescue	Biswas D et al	15340090
YOR290C	YKL058W	SNF2	TOA2	Dosage Rescue	Biswas D et al	15340090
YER148W	YOR194C	SPT15	TOA1	Dosage Rescue	Biswas D et al	15340090
YER148W	YOR194C	SPT15	TOA1	Dosage Rescue	Biswas D et al	15987999
YER148W	YKL058W	SPT15	TOA2	Dosage Rescue	Biswas D et al	15340090
YKL058W	YER148W	TOA2	SPT15	Dosage Rescue	Biswas D et al	15340090
YER148W	YKL058W	SPT15	TOA2	Dosage Rescue	Biswas D et al	15987999
YKL058W	YER148W	TOA2	SPT15	Dosage Rescue	Biswas D et al	15987999
YOR290C	YPR052C	SNF2	NHP6A	Dosage Rescue	Biswas D et al	15340090
YER148W	YPR052C	SPT15	NHP6A	Dosage Rescue	Biswas D et al	15340090
YER148W	YPR052C	SPT15	NHP6A	Dosage Rescue	Biswas D et al	15987999
YER148W	YGR252W	SPT15	GCN5	Synthetic Lethality	Biswas D et al	15340090
YKL058W	YGR252W	TOA2	GCN5	Synthetic Lethality	Biswas D et al	15340090
YKL058W	YOR290C	TOA2	SNF2	Synthetic Lethality	Biswas D et al	15340090
YGR252W	YER148W	GCN5	SPT15	Dosage Rescue	Biswas D et al	15340090
YOR290C	YER148W	SNF2	SPT15	Dosage Rescue	Biswas D et al	15340090
